Sno,Date,Time,State/UnionTerritory,ConfirmedIndianNational,ConfirmedForeignNational,Cured,Deaths,Confirmed
1642,5/6/2020,8:00 AM,Assam,-,-,32,1,43
1643,5/6/2020,8:00 AM,Bihar,-,-,142,4,536
1644,5/6/2020,8:00 AM,Chandigarh,-,-,21,1,111
1645,5/6/2020,8:00 AM,Chhattisgarh,-,-,36,0,59
1646,5/6/2020,8:00 AM,Dadar Nagar Haveli,-,-,0,0,1
1647,5/6/2020,8:00 AM,Delhi,-,-,1468,64,5104
1648,5/6/2020,8:00 AM,Goa,-,-,7,0,7
1649,5/6/2020,8:00 AM,Gujarat,-,-,1381,368,6245
1650,5/6/2020,8:00 AM,Haryana,-,-,256,6,548
1651,5/6/2020,8:00 AM,Himachal Pradesh,-,-,38,2,42
1652,5/6/2020,8:00 AM,Jammu and Kashmir,-,-,320,8,741
1653,5/6/2020,8:00 AM,Jharkhand,-,-,33,3,125
1654,5/6/2020,8:00 AM,Karnataka,-,-,331,29,671
1655,5/6/2020,8:00 AM,Kerala,-,-,462,4,502
1656,5/6/2020,8:00 AM,Ladakh,-,-,17,0,41
1657,5/6/2020,8:00 AM,Madhya Pradesh,-,-,1000,176,3049
1658,5/6/2020,8:00 AM,Maharashtra,-,-,2819,617,15525
1659,5/6/2020,8:00 AM,Manipur,-,-,2,0,2
1660,5/6/2020,8:00 AM,Meghalaya,-,-,10,1,12
1661,5/6/2020,8:00 AM,Mizoram,-,-,0,0,1
1662,5/6/2020,8:00 AM,Odisha,-,-,60,1,175
1663,5/6/2020,8:00 AM,Puducherry,-,-,6,0,9
1664,5/6/2020,8:00 AM,Punjab,-,-,133,25,1451
1665,5/6/2020,8:00 AM,Rajasthan,-,-,1525,89,3158
1666,5/6/2020,8:00 AM,Tamil Nadu,-,-,1485,33,4058
1667,5/6/2020,8:00 AM,Telengana,-,-,585,29,1096
1668,5/6/2020,8:00 AM,Tripura,-,-,2,0,43
1669,5/6/2020,8:00 AM,Uttarakhand,-,-,39,1,61
1670,5/6/2020,8:00 AM,Uttar Pradesh,-,-,987,56,2880
1671,5/6/2020,8:00 AM,West Bengal,-,-,364,140,1344
1672,5/7/2020,8:00 AM,Andaman and Nicobar Islands,-,-,32,0,33
1673,5/7/2020,8:00 AM,Andhra Pradesh,-,-,729,36,1777
1674,5/7/2020,8:00 AM,Arunachal Pradesh,-,-,1,0,1
1675,5/7/2020,8:00 AM,Assam,-,-,32,1,45
1676,5/7/2020,8:00 AM,Bihar,-,-,188,4,542
1677,5/7/2020,8:00 AM,Chandigarh,-,-,21,1,120
1678,5/7/2020,8:00 AM,Chhattisgarh,-,-,36,0,59
1679,5/7/2020,8:00 AM,Dadar Nagar Haveli,-,-,0,0,1
1680,5/7/2020,8:00 AM,Delhi,-,-,1542,65,5532
1681,5/7/2020,8:00 AM,Goa,-,-,7,0,7
1682,5/7/2020,8:00 AM,Gujarat,-,-,1500,396,6625
1683,5/7/2020,8:00 AM,Haryana,-,-,260,7,594
1684,5/7/2020,8:00 AM,Himachal Pradesh,-,-,38,2,45
1685,5/7/2020,8:00 AM,Jammu and Kashmir,-,-,322,8,775
1686,5/7/2020,8:00 AM,Jharkhand,-,-,37,3,127
1687,5/7/2020,8:00 AM,Karnataka,-,-,354,29,693
1688,5/7/2020,8:00 AM,Kerala,-,-,469,4,503
1689,5/7/2020,8:00 AM,Ladakh,-,-,17,0,41
1690,5/7/2020,8:00 AM,Madhya Pradesh,-,-,1099,185,3138
1691,5/7/2020,8:00 AM,Maharashtra,-,-,3094,651,16758
1692,5/7/2020,8:00 AM,Manipur,-,-,2,0,2
1693,5/7/2020,8:00 AM,Meghalaya,-,-,10,1,12
1694,5/7/2020,8:00 AM,Mizoram,-,-,0,0,1
1695,5/7/2020,8:00 AM,Odisha,-,-,61,2,185
1696,5/7/2020,8:00 AM,Puducherry,-,-,6,0,9
1697,5/7/2020,8:00 AM,Punjab,-,-,135,27,1516
1698,5/7/2020,8:00 AM,Rajasthan,-,-,1596,92,3317
1699,5/7/2020,8:00 AM,Tamil Nadu,-,-,1516,35,4829
1700,5/7/2020,8:00 AM,Telengana,-,-,628,29,1107
1701,5/7/2020,8:00 AM,Tripura,-,-,2,0,43
1702,5/7/2020,8:00 AM,Uttarakhand,-,-,39,1,61
1703,5/7/2020,8:00 AM,Uttar Pradesh,-,-,1130,60,2998
1704,5/7/2020,8:00 AM,West Bengal,-,-,364,144,1456
1705,5/8/2020,8:00 AM,Andaman and Nicobar Islands,-,-,33,0,33
1706,5/8/2020,8:00 AM,Andhra Pradesh,-,-,780,38,1847
1707,5/8/2020,8:00 AM,Arunachal Pradesh,-,-,1,0,1
1708,5/8/2020,8:00 AM,Assam,-,-,34,1,54
1709,5/8/2020,8:00 AM,Bihar,-,-,246,5,550
1710,5/8/2020,8:00 AM,Chandigarh,-,-,21,1,135
1711,5/8/2020,8:00 AM,Chhattisgarh,-,-,38,0,59
1712,5/8/2020,8:00 AM,Dadar Nagar Haveli,-,-,0,0,1
1713,5/8/2020,8:00 AM,Delhi,-,-,1931,66,5980
1714,5/8/2020,8:00 AM,Goa,-,-,7,0,7
1715,5/8/2020,8:00 AM,Gujarat,-,-,1709,425,7012
1716,5/8/2020,8:00 AM,Haryana,-,-,260,7,625
1717,5/8/2020,8:00 AM,Himachal Pradesh,-,-,38,2,46
1718,5/8/2020,8:00 AM,Jammu and Kashmir,-,-,335,9,793
1719,5/8/2020,8:00 AM,Jharkhand,-,-,41,3,132
1720,5/8/2020,8:00 AM,Karnataka,-,-,366,30,705
1721,5/8/2020,8:00 AM,Kerala,-,-,474,4,503
1722,5/8/2020,8:00 AM,Ladakh,-,-,17,0,42
1723,5/8/2020,8:00 AM,Madhya Pradesh,-,-,1231,193,3252
1724,5/8/2020,8:00 AM,Maharashtra,-,-,3301,694,17974
1725,5/8/2020,8:00 AM,Manipur,-,-,2,0,2
1726,5/8/2020,8:00 AM,Meghalaya,-,-,10,1,12
1727,5/8/2020,8:00 AM,Mizoram,-,-,0,0,1
1728,5/8/2020,8:00 AM,Odisha,-,-,62,2,219
1729,5/8/2020,8:00 AM,Puducherry,-,-,6,0,9
1730,5/8/2020,8:00 AM,Punjab,-,-,149,28,1644
1731,5/8/2020,8:00 AM,Rajasthan,-,-,1596,97,3427
1732,5/8/2020,8:00 AM,Tamil Nadu,-,-,1547,37,5409
1733,5/8/2020,8:00 AM,Telengana,-,-,650,29,1123
1734,5/8/2020,8:00 AM,Tripura,-,-,2,0,65
1735,5/8/2020,8:00 AM,Uttarakhand,-,-,39,1,61
1736,5/8/2020,8:00 AM,Uttar Pradesh,-,-,1250,62,3071
1737,5/8/2020,8:00 AM,West Bengal,-,-,364,151,1548
1738,5/9/2020,8:00 AM,Andaman and Nicobar Islands,-,-,33,0,33
1739,5/9/2020,8:00 AM,Andhra Pradesh,-,-,842,41,1887
1740,5/9/2020,8:00 AM,Arunachal Pradesh,-,-,1,0,1
1741,5/9/2020,8:00 AM,Assam,-,-,34,1,59
1742,5/9/2020,8:00 AM,Bihar,-,-,297,5,571
1743,5/9/2020,8:00 AM,Chandigarh,-,-,21,1,150
1744,5/9/2020,8:00 AM,Chhattisgarh,-,-,38,0,59
1745,5/9/2020,8:00 AM,Dadar Nagar Haveli,-,-,0,0,1
1746,5/9/2020,8:00 AM,Delhi,-,-,2020,68,6318
1747,5/9/2020,8:00 AM,Goa,-,-,7,0,7
1748,5/9/2020,8:00 AM,Gujarat,-,-,1872,449,7402
1749,5/9/2020,8:00 AM,Haryana,-,-,279,8,647
1750,5/9/2020,8:00 AM,Himachal Pradesh,-,-,38,2,50
1751,5/9/2020,8:00 AM,Jammu and Kashmir,-,-,364,9,823
1752,5/9/2020,8:00 AM,Jharkhand,-,-,52,3,132
1753,5/9/2020,8:00 AM,Karnataka,-,-,376,30,753
1754,5/9/2020,8:00 AM,Kerala,-,-,484,4,503
1755,5/9/2020,8:00 AM,Ladakh,-,-,17,0,42
1756,5/9/2020,8:00 AM,Madhya Pradesh,-,-,1349,200,3341
1757,5/9/2020,8:00 AM,Maharashtra,-,-,3470,731,19063
1758,5/9/2020,8:00 AM,Manipur,-,-,2,0,2
1759,5/9/2020,8:00 AM,Meghalaya,-,-,10,1,12
1760,5/9/2020,8:00 AM,Mizoram,-,-,0,0,1
1761,5/9/2020,8:00 AM,Odisha,-,-,63,2,271
1762,5/9/2020,8:00 AM,Puducherry,-,-,6,0,9
1763,5/9/2020,8:00 AM,Punjab,-,-,152,29,1731
1764,5/9/2020,8:00 AM,Rajasthan,-,-,1916,101,3579
1765,5/9/2020,8:00 AM,Tamil Nadu,-,-,1605,40,6009
1766,5/9/2020,8:00 AM,Telengana,-,-,700,29,1133
1767,5/9/2020,8:00 AM,Tripura,-,-,2,0,118
1768,5/9/2020,8:00 AM,Uttarakhand,-,-,46,1,63
1769,5/9/2020,8:00 AM,Uttar Pradesh,-,-,1387,66,3214
1770,5/9/2020,8:00 AM,West Bengal,-,-,364,160,1678
1771,5/10/2020,8:00 AM,Andaman and Nicobar Islands,-,-,33,0,33
1772,5/10/2020,8:00 AM,Andhra Pradesh,-,-,887,44,1930
1773,5/10/2020,8:00 AM,Arunachal Pradesh,-,-,1,0,1
1774,5/10/2020,8:00 AM,Assam,-,-,34,2,63
1775,5/10/2020,8:00 AM,Bihar,-,-,322,5,591
1776,5/10/2020,8:00 AM,Chandigarh,-,-,24,2,169
1777,5/10/2020,8:00 AM,Chhattisgarh,-,-,43,0,59
1778,5/10/2020,8:00 AM,Dadar Nagar Haveli,-,-,0,0,1
1779,5/10/2020,8:00 AM,Delhi,-,-,2020,73,6542
1780,5/10/2020,8:00 AM,Goa,-,-,7,0,7
1781,5/10/2020,8:00 AM,Gujarat,-,-,2091,472,7796
1782,5/10/2020,8:00 AM,Haryana,-,-,290,9,675
1783,5/10/2020,8:00 AM,Himachal Pradesh,-,-,38,2,50
1784,5/10/2020,8:00 AM,Jammu and Kashmir,-,-,368,9,836
1785,5/10/2020,8:00 AM,Jharkhand,-,-,78,3,156
1786,5/10/2020,8:00 AM,Karnataka,-,-,386,30,794
1787,5/10/2020,8:00 AM,Kerala,-,-,485,4,505
1788,5/10/2020,8:00 AM,Ladakh,-,-,17,0,42
1789,5/10/2020,8:00 AM,Madhya Pradesh,-,-,1676,215,3614
1790,5/10/2020,8:00 AM,Maharashtra,-,-,3800,779,20228
1791,5/10/2020,8:00 AM,Manipur,-,-,2,0,2
1792,5/10/2020,8:00 AM,Meghalaya,-,-,10,1,13
1793,5/10/2020,8:00 AM,Mizoram,-,-,1,0,1
1794,5/10/2020,8:00 AM,Odisha,-,-,63,2,294
1795,5/10/2020,8:00 AM,Puducherry,-,-,6,0,9
1796,5/10/2020,8:00 AM,Punjab,-,-,157,31,1762
1797,5/10/2020,8:00 AM,Rajasthan,-,-,2026,106,3708
1798,5/10/2020,8:00 AM,Tamil Nadu,-,-,1824,44,6535
1799,5/10/2020,8:00 AM,Telengana,-,-,750,30,1163
1800,5/10/2020,8:00 AM,Tripura,-,-,2,0,134
1801,5/10/2020,8:00 AM,Uttarakhand,-,-,46,1,67
1802,5/10/2020,8:00 AM,Uttar Pradesh,-,-,1499,74,3373
1803,5/10/2020,8:00 AM,West Bengal,-,-,372,171,1786
1804,5/11/2020,8:00 AM,Andaman and Nicobar Islands,-,-,33,0,33
1805,5/11/2020,8:00 AM,Andhra Pradesh,-,-,925,45,1980
1806,5/11/2020,8:00 AM,Arunachal Pradesh,-,-,1,0,1
1807,5/11/2020,8:00 AM,Assam,-,-,34,2,63
1808,5/11/2020,8:00 AM,Bihar,-,-,365,6,696
1809,5/11/2020,8:00 AM,Chandigarh,-,-,24,2,169
1810,5/11/2020,8:00 AM,Chhattisgarh,-,-,49,0,59
1811,5/11/2020,8:00 AM,Dadar Nagar Haveli,-,-,0,0,1
1812,5/11/2020,8:00 AM,Delhi,-,-,2069,73,6923
1813,5/11/2020,8:00 AM,Goa,-,-,7,0,7
1814,5/11/2020,8:00 AM,Gujarat,-,-,2545,493,8194
1815,5/11/2020,8:00 AM,Haryana,-,-,300,10,703
1816,5/11/2020,8:00 AM,Himachal Pradesh,-,-,39,2,55
1817,5/11/2020,8:00 AM,Jammu and Kashmir,-,-,383,9,861
1818,5/11/2020,8:00 AM,Jharkhand,-,-,78,3,157
1819,5/11/2020,8:00 AM,Karnataka,-,-,424,31,848
1820,5/11/2020,8:00 AM,Kerala,-,-,489,4,512
1821,5/11/2020,8:00 AM,Ladakh,-,-,21,0,42
1822,5/11/2020,8:00 AM,Madhya Pradesh,-,-,1676,215,3614
1823,5/11/2020,8:00 AM,Maharashtra,-,-,4199,832,22171
1824,5/11/2020,8:00 AM,Manipur,-,-,2,0,2
1825,5/11/2020,8:00 AM,Meghalaya,-,-,10,1,13
1826,5/11/2020,8:00 AM,Mizoram,-,-,1,0,1
1827,5/11/2020,8:00 AM,Odisha,-,-,68,3,377
1828,5/11/2020,8:00 AM,Puducherry,-,-,6,0,9
1829,5/11/2020,8:00 AM,Punjab,-,-,166,31,1823
1830,5/11/2020,8:00 AM,Rajasthan,-,-,2176,107,3814
1831,5/11/2020,8:00 AM,Tamil Nadu,-,-,1959,47,7204
1832,5/11/2020,8:00 AM,Telengana,-,-,750,30,1196
1833,5/11/2020,8:00 AM,Tripura,-,-,2,0,150
1834,5/11/2020,8:00 AM,Uttarakhand,-,-,46,1,68
1835,5/11/2020,8:00 AM,Uttar Pradesh,-,-,1653,74,3467
1836,5/11/2020,8:00 AM,West Bengal,-,-,417,185,1939
1837,5/12/2020,8:00 AM,Andaman and Nicobar Islands,-,-,33,0,33
1838,5/12/2020,8:00 AM,Andhra Pradesh,-,-,975,45,2018
1839,5/12/2020,8:00 AM,Arunachal Pradesh,-,-,1,0,1
1840,5/12/2020,8:00 AM,Assam,-,-,34,2,65
1841,5/12/2020,8:00 AM,Bihar,-,-,377,6,747
1842,5/12/2020,8:00 AM,Chandigarh,-,-,24,2,174
1843,5/12/2020,8:00 AM,Chhattisgarh,-,-,53,0,59
1844,5/12/2020,8:00 AM,Dadar Nagar Haveli,-,-,0,0,1
1845,5/12/2020,8:00 AM,Delhi,-,-,2129,73,7233
1846,5/12/2020,8:00 AM,Goa,-,-,7,0,7
1847,5/12/2020,8:00 AM,Gujarat,-,-,2780,513,8541
1848,5/12/2020,8:00 AM,Haryana,-,-,337,11,730
1849,5/12/2020,8:00 AM,Himachal Pradesh,-,-,39,2,59
1850,5/12/2020,8:00 AM,Jammu and Kashmir,-,-,427,10,879
1851,5/12/2020,8:00 AM,Jharkhand,-,-,78,3,160
1852,5/12/2020,8:00 AM,Karnataka,-,-,426,31,862
1853,5/12/2020,8:00 AM,Kerala,-,-,489,4,519
1854,5/12/2020,8:00 AM,Ladakh,-,-,21,0,42
1855,5/12/2020,8:00 AM,Madhya Pradesh,-,-,1747,221,3785
1856,5/12/2020,8:00 AM,Maharashtra,-,-,4786,868,23401
1857,5/12/2020,8:00 AM,Manipur,-,-,2,0,2
1858,5/12/2020,8:00 AM,Meghalaya,-,-,10,1,13
1859,5/12/2020,8:00 AM,Mizoram,-,-,1,0,1
1860,5/12/2020,8:00 AM,Odisha,-,-,85,3,414
1861,5/12/2020,8:00 AM,Puducherry,-,-,6,0,12
1862,5/12/2020,8:00 AM,Punjab,-,-,168,31,1877
1863,5/12/2020,8:00 AM,Rajasthan,-,-,2264,113,3988
1864,5/12/2020,8:00 AM,Tamil Nadu,-,-,2051,53,8002
1865,5/12/2020,8:00 AM,Telengana,-,-,800,30,1275
1866,5/12/2020,8:00 AM,Tripura,-,-,2,0,152
1867,5/12/2020,8:00 AM,Uttarakhand,-,-,46,1,68
1868,5/12/2020,8:00 AM,Uttar Pradesh,-,-,1758,80,3573
1869,5/12/2020,8:00 AM,West Bengal,-,-,499,190,2063
1870,5/13/20,8:00 AM,Andaman and Nicobar Islands,-,-,33,0,33
1871,5/13/20,8:00 AM,Andhra Pradesh,-,-,1056,46,2090
1872,5/13/20,8:00 AM,Arunachal Pradesh,-,-,1,0,1
1873,5/13/20,8:00 AM,Assam,-,-,39,2,65
1874,5/13/20,8:00 AM,Bihar,-,-,383,6,831
1875,5/13/20,8:00 AM,Chandigarh,-,-,28,3,187
1876,5/13/20,8:00 AM,Chhattisgarh,-,-,54,0,59
1877,5/13/20,8:00 AM,Dadar Nagar Haveli,-,-,0,0,1
1878,5/13/20,8:00 AM,Delhi,-,-,2512,86,7639
1879,5/13/20,8:00 AM,Goa,-,-,7,0,7
1880,5/13/20,8:00 AM,Gujarat,-,-,3246,537,8903
1881,5/13/20,8:00 AM,Haryana,-,-,342,11,780
1882,5/13/20,8:00 AM,Himachal Pradesh,-,-,39,2,65
1883,5/13/20,8:00 AM,Jammu and Kashmir,-,-,455,10,934
1884,5/13/20,8:00 AM,Jharkhand,-,-,79,3,172
1885,5/13/20,8:00 AM,Karnataka,-,-,433,31,925
1886,5/13/20,8:00 AM,Kerala,-,-,489,4,524
1887,5/13/20,8:00 AM,Ladakh,-,-,21,0,42
1888,5/13/20,8:00 AM,Madhya Pradesh,-,-,1860,225,3986
1889,5/13/20,8:00 AM,Maharashtra,-,-,5125,921,24427
1890,5/13/20,8:00 AM,Manipur,-,-,2,0,2
1891,5/13/20,8:00 AM,Meghalaya,-,-,10,1,13
1892,5/13/20,8:00 AM,Mizoram,-,-,1,0,1
1893,5/13/20,8:00 AM,Odisha,-,-,116,3,437
1894,5/13/20,8:00 AM,Puducherry,-,-,9,1,13
1895,5/13/20,8:00 AM,Punjab,-,-,171,32,1914
1896,5/13/20,8:00 AM,Rajasthan,-,-,2378,117,4126
1897,5/13/20,8:00 AM,Tamil Nadu,-,-,2134,61,8718
1898,5/13/20,8:00 AM,Telengana,-,-,830,32,1326
1899,5/13/20,8:00 AM,Tripura,-,-,2,0,154
1900,5/13/20,8:00 AM,Uttarakhand,-,-,46,1,69
1901,5/13/20,8:00 AM,Uttar Pradesh,-,-,1873,82,3664
1902,5/13/20,8:00 AM,West Bengal,-,-,612,198,2173
1903,5/14/20,8:00 AM,Andaman and Nicobar Islands,-,-,33,0,33
1904,5/14/20,8:00 AM,Andhra Pradesh,-,-,1142,47,2137
1905,5/14/20,8:00 AM,Arunachal Pradesh,-,-,1,0,1
1906,5/14/20,8:00 AM,Assam,-,-,39,2,80
1907,5/14/20,8:00 AM,Bihar,-,-,388,7,940
1908,5/14/20,8:00 AM,Chandigarh,-,-,28,3,187
1909,5/14/20,8:00 AM,Chhattisgarh,-,-,55,0,59
1910,5/14/20,8:00 AM,Dadar Nagar Haveli,-,-,0,0,1
1911,5/14/20,8:00 AM,Delhi,-,-,2858,106,7998
1912,5/14/20,8:00 AM,Goa,-,-,7,0,7
1913,5/14/20,8:00 AM,Gujarat,-,-,3562,566,9267
1914,5/14/20,8:00 AM,Haryana,-,-,418,11,793
1915,5/14/20,8:00 AM,Himachal Pradesh,-,-,39,2,66
1916,5/14/20,8:00 AM,Jammu and Kashmir,-,-,466,11,971
1917,5/14/20,8:00 AM,Jharkhand,-,-,79,3,173
1918,5/14/20,8:00 AM,Karnataka,-,-,451,33,959
1919,5/14/20,8:00 AM,Kerala,-,-,490,4,534
1920,5/14/20,8:00 AM,Ladakh,-,-,22,0,43
1921,5/14/20,8:00 AM,Madhya Pradesh,-,-,2004,232,4173
1922,5/14/20,8:00 AM,Maharashtra,-,-,5547,975,25922
1923,5/14/20,8:00 AM,Manipur,-,-,2,0,2
1924,5/14/20,8:00 AM,Meghalaya,-,-,10,1,13
1925,5/14/20,8:00 AM,Mizoram,-,-,1,0,1
1926,5/14/20,8:00 AM,Odisha,-,-,143,3,538
1927,5/14/20,8:00 AM,Puducherry,-,-,9,1,13
1928,5/14/20,8:00 AM,Punjab,-,-,200,32,1924
1929,5/14/20,8:00 AM,Rajasthan,-,-,2459,121,4328
1930,5/14/20,8:00 AM,Tamil Nadu,-,-,2176,64,9227
1931,5/14/20,8:00 AM,Telengana,-,-,940,34,1367
1932,5/14/20,8:00 AM,Tripura,-,-,16,0,155
1933,5/14/20,8:00 AM,Uttarakhand,-,-,46,1,72
1934,5/14/20,8:00 AM,Uttar Pradesh,-,-,1902,83,3729
1935,5/14/20,8:00 AM,West Bengal,-,-,702,207,2290
1936,5/15/20,8:00 AM,Andaman and Nicobar Islands,-,-,33,0,33
1937,5/15/20,8:00 AM,Andhra Pradesh,-,-,1192,48,2205
1938,5/15/20,8:00 AM,Arunachal Pradesh,-,-,1,0,1
1939,5/15/20,8:00 AM,Assam,-,-,39,2,87
1940,5/15/20,8:00 AM,Bihar,-,-,411,7,994
1941,5/15/20,8:00 AM,Chandigarh,-,-,37,3,191
1942,5/15/20,8:00 AM,Chhattisgarh,-,-,56,0,60
1943,5/15/20,8:00 AM,Dadar Nagar Haveli,-,-,0,0,1
1944,5/15/20,8:00 AM,Delhi,-,-,3045,115,8470
1945,5/15/20,8:00 AM,Goa,-,-,7,0,14
1946,5/15/20,8:00 AM,Gujarat,-,-,3753,586,9591
1947,5/15/20,8:00 AM,Haryana,-,-,439,11,818
1948,5/15/20,8:00 AM,Himachal Pradesh,-,-,39,2,74
1949,5/15/20,8:00 AM,Jammu and Kashmir,-,-,485,11,983
1950,5/15/20,8:00 AM,Jharkhand,-,-,87,3,197
1951,5/15/20,8:00 AM,Karnataka,-,-,460,35,987
1952,5/15/20,8:00 AM,Kerala,-,-,491,4,560
1953,5/15/20,8:00 AM,Ladakh,-,-,22,0,43
1954,5/15/20,8:00 AM,Madhya Pradesh,-,-,2171,237,4426
1955,5/15/20,8:00 AM,Maharashtra,-,-,6059,1019,27524
1956,5/15/20,8:00 AM,Manipur,-,-,2,0,3
1957,5/15/20,8:00 AM,Meghalaya,-,-,11,1,13
1958,5/15/20,8:00 AM,Mizoram,-,-,1,0,1
1959,5/15/20,8:00 AM,Odisha,-,-,158,3,611
1960,5/15/20,8:00 AM,Puducherry,-,-,9,1,13
1961,5/15/20,8:00 AM,Punjab,-,-,223,32,1935
1962,5/15/20,8:00 AM,Rajasthan,-,-,2580,125,4534
1963,5/15/20,8:00 AM,Tamil Nadu,-,-,2240,66,9674
1964,5/15/20,8:00 AM,Telengana,-,-,950,34,1414
1965,5/15/20,8:00 AM,Tripura,-,-,29,0,156
1966,5/15/20,8:00 AM,Uttarakhand,-,-,50,1,78
1967,5/15/20,8:00 AM,Uttar Pradesh,-,-,2072,88,3902
1968,5/15/20,8:00 AM,West Bengal,-,-,768,215,2377
1969,5/16/20,8:00 AM,Andaman and Nicobar Islands,-,-,33,0,33
1970,5/16/20,8:00 AM,Andhra Pradesh,-,-,1252,48,2307
1971,5/16/20,8:00 AM,Arunachal Pradesh,-,-,1,0,1
1972,5/16/20,8:00 AM,Assam,-,-,41,2,90
1973,5/16/20,8:00 AM,Bihar,-,-,438,7,1018
1974,5/16/20,8:00 AM,Chandigarh,-,-,37,3,191
1975,5/16/20,8:00 AM,Chhattisgarh,-,-,56,0,66
1976,5/16/20,8:00 AM,Dadar Nagar Haveli,-,-,0,0,1
1977,5/16/20,8:00 AM,Delhi,-,-,3518,123,8895
1978,5/16/20,8:00 AM,Goa,-,-,7,0,15
1979,5/16/20,8:00 AM,Gujarat,-,-,4035,606,9931
1980,5/16/20,8:00 AM,Haryana,-,-,439,11,818
1981,5/16/20,8:00 AM,Himachal Pradesh,-,-,39,3,76
1982,5/16/20,8:00 AM,Jammu and Kashmir,-,-,513,11,1013
1983,5/16/20,8:00 AM,Jharkhand,-,-,87,3,203
1984,5/16/20,8:00 AM,Karnataka,-,-,480,36,1056
1985,5/16/20,8:00 AM,Kerala,-,-,492,4,576
1986,5/16/20,8:00 AM,Ladakh,-,-,22,0,43
1987,5/16/20,8:00 AM,Madhya Pradesh,-,-,2283,239,4595
1988,5/16/20,8:00 AM,Maharashtra,-,-,6564,1068,29100
1989,5/16/20,8:00 AM,Manipur,-,-,2,0,3
1990,5/16/20,8:00 AM,Meghalaya,-,-,11,1,13
1991,5/16/20,8:00 AM,Mizoram,-,-,1,0,1
1992,5/16/20,8:00 AM,Odisha,-,-,166,3,672
1993,5/16/20,8:00 AM,Puducherry,-,-,9,1,13
1994,5/16/20,8:00 AM,Punjab,-,-,305,32,1935
1995,5/16/20,8:00 AM,Rajasthan,-,-,2677,125,4727
1996,5/16/20,8:00 AM,Tamil Nadu,-,-,2599,71,10108
1997,5/16/20,8:00 AM,Telengana,-,-,959,34,1454
1998,5/16/20,8:00 AM,Tripura,-,-,42,0,156
1999,5/16/20,8:00 AM,Uttarakhand,-,-,51,1,82
2000,5/16/20,8:00 AM,Uttar Pradesh,-,-,2165,95,4057
2001,5/16/20,8:00 AM,West Bengal,-,-,829,225,2461
2002,5/17/20,8:00 AM,Andaman and Nicobar Islands,-,-,33,0,33
2003,5/17/20,8:00 AM,Andhra Pradesh,-,-,1353,49,2355
2004,5/17/20,8:00 AM,Arunachal Pradesh,-,-,1,0,1
2005,5/17/20,8:00 AM,Assam,-,-,41,2,92
2006,5/17/20,8:00 AM,Bihar,-,-,453,7,1179
2007,5/17/20,8:00 AM,Chandigarh,-,-,51,3,191
2008,5/17/20,8:00 AM,Chhattisgarh,-,-,56,0,67
2009,5/17/20,8:00 AM,Dadar Nagar Haveli,-,-,0,0,1
2010,5/17/20,8:00 AM,Delhi,-,-,3926,129,9333
2011,5/17/20,8:00 AM,Goa,-,-,7,0,17
2012,5/17/20,8:00 AM,Gujarat,-,-,4308,625,10988
2013,5/17/20,8:00 AM,Haryana,-,-,514,13,887
2014,5/17/20,8:00 AM,Himachal Pradesh,-,-,43,3,78
2015,5/17/20,8:00 AM,Jammu and Kashmir,-,-,542,12,1121
2016,5/17/20,8:00 AM,Jharkhand,-,-,113,3,217
2017,5/17/20,8:00 AM,Karnataka,-,-,496,36,1092
2018,5/17/20,8:00 AM,Kerala,-,-,495,4,587
2019,5/17/20,8:00 AM,Ladakh,-,-,22,0,43
2020,5/17/20,8:00 AM,Madhya Pradesh,-,-,2315,243,4789
2021,5/17/20,8:00 AM,Maharashtra,-,-,7088,1135,30706
2022,5/17/20,8:00 AM,Manipur,-,-,2,0,7
2023,5/17/20,8:00 AM,Meghalaya,-,-,11,1,13
2024,5/17/20,8:00 AM,Mizoram,-,-,1,0,1
2025,5/17/20,8:00 AM,Odisha,-,-,196,3,737
2026,5/17/20,8:00 AM,Puducherry,-,-,9,1,13
2027,5/17/20,8:00 AM,Punjab,-,-,1257,32,1946
2028,5/17/20,8:00 AM,Rajasthan,-,-,2839,126,4960
2029,5/17/20,8:00 AM,Tamil Nadu,-,-,3538,74,10585
2030,5/17/20,8:00 AM,Telengana,-,-,971,34,1509
2031,5/17/20,8:00 AM,Tripura,-,-,64,0,167
2032,5/17/20,8:00 AM,Uttarakhand,-,-,51,1,88
2033,5/17/20,8:00 AM,Uttar Pradesh,-,-,2441,104,4258
2034,5/17/20,8:00 AM,West Bengal,-,-,872,232,2576
2035,5/18/20,8:00 AM,Andaman and Nicobar Islands,-,-,33,0,33
2036,5/18/20,8:00 AM,Andhra Pradesh,-,-,1456,50,2407
2037,5/18/20,8:00 AM,Arunachal Pradesh,-,-,1,0,1
2038,5/18/20,8:00 AM,Assam,-,-,41,2,101
2039,5/18/20,8:00 AM,Bihar,-,-,475,8,1262
2040,5/18/20,8:00 AM,Chandigarh,-,-,51,3,191
2041,5/18/20,8:00 AM,Chhattisgarh,-,-,59,0,86
2042,5/18/20,8:00 AM,Dadar Nagar Haveli,-,-,0,0,1
2043,5/18/20,8:00 AM,Delhi,-,-,4485,160,10054
2044,5/18/20,8:00 AM,Goa,-,-,7,0,29
2045,5/18/20,8:00 AM,Gujarat,-,-,4499,659,11379
2046,5/18/20,8:00 AM,Haryana,-,-,562,14,910
